Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2008,2008,,123.26,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2009,2009,,123.15,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2010,2010,,128.85,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2011,2011,,127.98,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2012,2012,,115.45,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2013,2013,,112.95,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2014,2014,,104.45,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2015,2015,,99.55,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2016,2016,,95.99,E,Estimated value
QI,Production Indices,428,Latvia,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2017,2017,,76.24,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1992,1992,,140.82,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1993,1993,,120,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1994,1994,,110.16,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1995,1995,,105.41,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1996,1996,,106.05,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1997,1997,,112.86,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1998,1998,,111.56,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1999,1999,,99.14,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2000,2000,,99.79,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2001,2001,,100.11,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2002,2002,,102.82,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2003,2003,,104.2,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2004,2004,,107.28,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2005,2005,,107.98,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2006,2006,,109.79,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2007,2007,,112.5,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2008,2008,,109.47,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2009,2009,,104.1,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2010,2010,,100.93,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2011,2011,,103.83,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2012,2012,,103.38,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2013,2013,,100.17,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2014,2014,,104.34,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2015,2015,,101.06,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2016,2016,,94.6,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2017,2017,,91.27,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1992,1992,,87.31,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1993,1993,,174.62,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1994,1994,,140.06,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1995,1995,,245.56,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1996,1996,,287.4,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1997,1997,,323.72,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1998,1998,,385.62,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1999,1999,,320.14,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2000,2000,,303.77,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2001,2001,,296.49,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2002,2002,,154.61,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2003,2003,,191.25,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2004,2004,,184.03,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2005,2005,,206.71,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2006,2006,,173.32,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2007,2007,,140.06,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2008,2008,,120.65,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2009,2009,,105.58,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2010,2010,,104.33,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2011,2011,,105.94,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2012,2012,,92.38,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2013,2013,,92.48,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2014,2014,,102.41,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2015,2015,,98.59,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2016,2016,,99,E,Estimated value
QI,Production Indices,440,Lithuania,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2017,2017,,105.53,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2000,2000,,76.33,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2001,2001,,77.83,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2002,2002,,78.11,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2003,2003,,77.09,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2004,2004,,77.5,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2005,2005,,77.84,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2006,2006,,77.36,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2007,2007,,79.15,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2008,2008,,80.14,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2009,2009,,81.93,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2010,2010,,85.22,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2011,2011,,84.34,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2012,2012,,83.52,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2013,2013,,85.38,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2014,2014,,91.5,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2015,2015,,99.93,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2016,2016,,108.57,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2017,2017,,111.74,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2002,2002,,14.31,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2003,2003,,19.36,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2004,2004,,27.98,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2005,2005,,31.75,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2006,2006,,28.35,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2007,2007,,27.68,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2008,2008,,38.96,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2009,2009,,47.85,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2010,2010,,73.6,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2011,2011,,84.58,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2012,2012,,114.65,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2013,2013,,101.75,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2014,2014,,91.45,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2015,2015,,102.22,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2016,2016,,106.33,E,Estimated value
QI,Production Indices,442,Luxembourg,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,2017,2017,,106.94,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1961,1961,,35.24,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1962,1962,,34.74,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1963,1963,,33.22,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1964,1964,,35.24,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1965,1965,,36.62,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1966,1966,,40.95,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1967,1967,,43.11,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1968,1968,,43.81,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1969,1969,,46.59,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1970,1970,,48.23,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1971,1971,,50.7,E,Estimated value
QI,Production Indices,470,Malta,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1972,1972,,50.06,E,Estimated value
